"REGION","Region","LOCATION","Country","INC","Income","VAR","Variable","TIME","Year","Value","Flag Codes","Flags"
"ALL","All regions","LAO","Lao People's Democratic Republic","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","LAO","Lao People's Democratic Republic","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","LAO","Lao People's Democratic Republic","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",27.5,,
"EUR","Europe","LVA","Latvia","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",59.3,,
"EUR","Europe","LVA","Latvia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"EUR","Europe","LVA","Latvia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",32,,
"EUR","Europe","LVA","Latvia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","LVA","Latvia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"EUR","Europe","LVA","Latvia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",16,,
"ALL","All regions","LVA","Latvia","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",59.3,,
"ALL","All regions","LVA","Latvia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","LVA","Latvia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",32,,
"ALL","All regions","LVA","Latvia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","LVA","Latvia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","LVA","Latvia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",16,,
"ASI","Asia","LBN","Lebanon","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",69.3,,
"ASI","Asia","LBN","Lebanon","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ASI","Asia","LBN","Lebanon","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",10.4,,
"ASI","Asia","LBN","Lebanon","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ASI","Asia","LBN","Lebanon","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ASI","Asia","LBN","Lebanon","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",3.1,,
"ALL","All regions","LBN","Lebanon","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",69.3,,
"ALL","All regions","LBN","Lebanon","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ALL","All regions","LBN","Lebanon","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",10.4,,
"ALL","All regions","LBN","Lebanon","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","LBN","Lebanon","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","LBN","Lebanon","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",3.1,,
"AFR","Africa","LSO","Lesotho","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"AFR","Africa","LSO","Lesotho","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",62,,
"AFR","Africa","LSO","Lesotho","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"AFR","Africa","LSO","Lesotho","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.5,,
"AFR","Africa","LSO","Lesotho","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",22.1,,
"ALL","All regions","LSO","Lesotho","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"ALL","All regions","LSO","Lesotho","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",62,,
"ALL","All regions","LSO","Lesotho","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","LSO","Lesotho","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.5,,
"ALL","All regions","LSO","Lesotho","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",22.1,,
"AFR","Africa","LBR","Liberia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"AFR","Africa","LBR","Liberia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",38.5,,
"AFR","Africa","LBR","Liberia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"AFR","Africa","LBR","Liberia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","LBR","Liberia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.9,,
"ALL","All regions","LBR","Liberia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","LBR","Liberia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",38.5,,
"ALL","All regions","LBR","Liberia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","LBR","Liberia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","LBR","Liberia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",9.9,,
"AFR","Africa","LBY","Libya","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",64.5,,
"AFR","Africa","LBY","Libya","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","LBY","Libya","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"AFR","Africa","LBY","Libya","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AFR","Africa","LBY","Libya","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",16,,
"ALL","All regions","LBY","Libya","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",64.5,,
"ALL","All regions","LBY","Libya","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","LBY","Libya","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","LBY","Libya","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","LBY","Libya","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",16,,
"EUR","Europe","LTU","Lithuania","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",43.3,,
"EUR","Europe","LTU","Lithuania","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"EUR","Europe","LTU","Lithuania","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",24,,
"EUR","Europe","LTU","Lithuania","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","LTU","Lithuania","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","LTU","Lithuania","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",21.3,,
"ALL","All regions","LTU","Lithuania","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",43.3,,
"ALL","All regions","LTU","Lithuania","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","LTU","Lithuania","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",24,,
"ALL","All regions","LTU","Lithuania","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","LTU","Lithuania","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","LTU","Lithuania","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",21.3,,
"EUR","Europe","MKD","North Macedonia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"EUR","Europe","MKD","North Macedonia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",27.7,,
"EUR","Europe","MKD","North Macedonia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","MKD","North Macedonia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","MKD","North Macedonia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",37.5,,
"ALL","All regions","MKD","North Macedonia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","MKD","North Macedonia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",27.7,,
"ALL","All regions","MKD","North Macedonia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","MKD","North Macedonia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","MKD","North Macedonia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",37.5,,
"AFR","Africa","MDG","Madagascar","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"AFR","Africa","MDG","Madagascar","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",30,,
"AFR","Africa","MDG","Madagascar","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",1,,
"AFR","Africa","MDG","Madagascar","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","MDG","Madagascar","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",19.2,,
"ALL","All regions","MDG","Madagascar","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","MDG","Madagascar","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",30,,
"ALL","All regions","MDG","Madagascar","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",1,,
"ALL","All regions","MDG","Madagascar","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MDG","Madagascar","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",19.2,,
"AFR","Africa","MWI","Malawi","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"AFR","Africa","MWI","Malawi","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",37.5,,
"AFR","Africa","MWI","Malawi","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"AFR","Africa","MWI","Malawi","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","MWI","Malawi","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",16.7,,
"ALL","All regions","MWI","Malawi","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MWI","Malawi","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",37.5,,
"ALL","All regions","MWI","Malawi","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","MWI","Malawi","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MWI","Malawi","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",16.7,,
"ASI","Asia","MYS","Malaysia","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",20.9,,
"ASI","Asia","MYS","Malaysia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ASI","Asia","MYS","Malaysia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ASI","Asia","MYS","Malaysia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ASI","Asia","MYS","Malaysia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",10.4,,
"ALL","All regions","MYS","Malaysia","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",20.9,,
"ALL","All regions","MYS","Malaysia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ALL","All regions","MYS","Malaysia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"ALL","All regions","MYS","Malaysia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","MYS","Malaysia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",10.4,,
"ASI","Asia","MDV","Maldives","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ASI","Asia","MDV","Maldives","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",19.5,,
"ASI","Asia","MDV","Maldives","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ASI","Asia","MDV","Maldives","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ASI","Asia","MDV","Maldives","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",5.9,,
"ALL","All regions","MDV","Maldives","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ALL","All regions","MDV","Maldives","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",19.5,,
"ALL","All regions","MDV","Maldives","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","MDV","Maldives","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","MDV","Maldives","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",5.9,,
"AFR","Africa","MLI","Mali","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"AFR","Africa","MLI","Mali","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",34.6,,
"AFR","Africa","MLI","Mali","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"AFR","Africa","MLI","Mali","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","MLI","Mali","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",8.8,,
"ALL","All regions","MLI","Mali","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.5,,
"ALL","All regions","MLI","Mali","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",34.6,,
"ALL","All regions","MLI","Mali","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.5,,
"ALL","All regions","MLI","Mali","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MLI","Mali","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",8.8,,
"EUR","Europe","MLT","Malta","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"EUR","Europe","MLT","Malta","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",15,,
"EUR","Europe","MLT","Malta","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",1,,
"EUR","Europe","MLT","Malta","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","MLT","Malta","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",11.9,,
"ALL","All regions","MLT","Malta","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MLT","Malta","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",15,,
"ALL","All regions","MLT","Malta","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",1,,
"ALL","All regions","MLT","Malta","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","MLT","Malta","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",11.9,,
"AFR","Africa","MRT","Mauritania","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"AFR","Africa","MRT","Mauritania","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",1,,
"AFR","Africa","MRT","Mauritania","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","MRT","Mauritania","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",25.2,,
"ALL","All regions","MRT","Mauritania","AIC","All income groups","DF_DV_LAW","Law","2019","2019",1,,
"ALL","All regions","MRT","Mauritania","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",1,,
"ALL","All regions","MRT","Mauritania","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MRT","Mauritania","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",25.2,,
"AFR","Africa","MUS","Mauritius","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"AFR","Africa","MUS","Mauritius","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"AFR","Africa","MUS","Mauritius","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"AFR","Africa","MUS","Mauritius","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",11.6,,
"ALL","All regions","MUS","Mauritius","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","MUS","Mauritius","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MUS","Mauritius","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","MUS","Mauritius","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",11.6,,
"EUR","Europe","MDA","Moldova","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"EUR","Europe","MDA","Moldova","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",45.5,,
"EUR","Europe","MDA","Moldova","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"EUR","Europe","MDA","Moldova","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"EUR","Europe","MDA","Moldova","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",22.8,,
"ALL","All regions","MDA","Moldova","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0,,
"ALL","All regions","MDA","Moldova","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",45.5,,
"ALL","All regions","MDA","Moldova","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","MDA","Moldova","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0,,
"ALL","All regions","MDA","Moldova","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",22.8,,
"ASI","Asia","MNG","Mongolia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ASI","Asia","MNG","Mongolia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",31.2,,
"ASI","Asia","MNG","Mongolia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ASI","Asia","MNG","Mongolia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ASI","Asia","MNG","Mongolia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",17.1,,
"ALL","All regions","MNG","Mongolia","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MNG","Mongolia","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",31.2,,
"ALL","All regions","MNG","Mongolia","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0,,
"ALL","All regions","MNG","Mongolia","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"ALL","All regions","MNG","Mongolia","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",17.1,,
"AFR","Africa","MAR","Morocco","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",63.4,,
"AFR","Africa","MAR","Morocco","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"AFR","Africa","MAR","Morocco","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",30,,
"AFR","Africa","MAR","Morocco","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
"AFR","Africa","MAR","Morocco","AIC","All income groups","RAPFR_SAFS_LAW","Law","2019","2019",0.25,,
"AFR","Africa","MAR","Morocco","AIC","All income groups","RCL_PV_PRACT","Practice","2019","2019",20.5,,
"ALL","All regions","MAR","Morocco","AIC","All income groups","DF_HR_ATT","Attitudes","2019","2019",63.4,,
"ALL","All regions","MAR","Morocco","AIC","All income groups","DF_DV_LAW","Law","2019","2019",0.75,,
"ALL","All regions","MAR","Morocco","AIC","All income groups","RPI_VAW_PRACT","Practice","2019","2019",30,,
"ALL","All regions","MAR","Morocco","AIC","All income groups","RPI_RA_LAW","Law","2019","2019",0.75,,
